sheet_year,block_label,block_month,block_year,berth_label,berth_name,berth_length_ft,group_label,row_index,start_col,start_day,end_day,span_days,span_source,start_date,end_date,date_valid,raw_value,fill
2014,August,8,2014,South Float East - 90',South Float East,90,"",98,AC,23,23,1,single,2014-08-23,2014-08-23,true,M/V Northern Current,"solid|fg=theme=""0"" tint=""-0.1499984740745262"" |bg=indexed=""64"""
2014,August,8,2014,Small craft slips (institution boats),Small craft slips (institution boats),"",North Finger Piers:,100,E,-1,-1,1,single,"","",false,M/V Golden Current,""
2014,September,9,2014,North Pier West - 410',North Pier West,410,"",106,X,18,18,1,single,2014-09-18,2014-09-18,true,M/V Grey Compass,"solid|fg=rgb=""FFFF7E79"" |bg=indexed=""64"""
2014,September,9,2014,North Pier West - 410',North Pier West,410,"",106,AA,21,25,5,merge,2014-09-21,2014-09-25,true,M/V Long Tern,"solid|fg=rgb=""FFFF7E79"" |bg=indexed=""64"""
2014,September,9,2014,North Pier West - 410',North Pier West,410,"",106,AI,29,29,1,single,2014-09-29,2014-09-29,true,M/V Grey Compass,"solid|fg=rgb=""FFFF7E79"" |bg=indexed=""64"""
2014,September,9,2014,North Pier East - 240',North Pier East,240,"",108,K,5,9,5,fill_run,2014-09-05,2014-09-09,true,Tug Golden Sound,"solid|fg=rgb=""FF942093"" |bg=indexed=""64"""
2014,September,9,2014,North Pier East - 240',North Pier East,240,"",108,AJ,30,30,1,single,2014-09-30,2014-09-30,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2014,September,9,2014,Inner Channel - 55',Inner Channel,55,"",109,N,8,26,19,merge,2014-09-08,2014-09-26,true,OSV Clear Lantern,"solid|fg=rgb=""FFFFFD78"" |bg=indexed=""64"""
2014,September,9,2014,South Float West - 90',South Float West,90,"",110,L,6,7,2,repeat,2014-09-06,2014-09-07,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2014,September,9,2014,South Float West - 90',South Float West,90,"",110,O,9,24,16,fill_run,2014-09-09,2014-09-24,true,Barge Grey Sound,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2014,September,9,2014,South Float West - 90',South Float West,90,"",110,AE,25,27,3,merge,2014-09-25,2014-09-27,true,R/V Blue Star,"solid|fg=theme=""4"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2014,September,9,2014,South Float East - 90',South Float East,90,"",111,AA,21,21,1,single,2014-09-21,2014-09-21,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2014,September,9,2014,South Float East - 90',South Float East,90,"",111,AD,24,24,1,single,2014-09-24,2014-09-24,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2014,September,9,2014,North Finger Piers:,North Finger Piers,"",North Finger Piers:,112,E,-1,-1,1,single,"","",false,M/V Golden Current,""
2014,September,9,2014,North Finger Piers:,North Finger Piers,"",North Finger Piers:,112,V,16,27,12,fill_run,2014-09-16,2014-09-27,true,Barge Grey Sound,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2014,October,10,2014,Inner Channel - 55',Inner Channel,55,"",121,B,-4,-4,1,single,"","",false,R/V Golden Horizon,""
2014,October,10,2014,South Float West - 90',South Float West,90,"",122,J,4,17,14,merge,2014-10-04,2014-10-17,true,Barge Grey Sound,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2014,October,10,2014,South Float West - 90',South Float West,90,"",122,AA,21,22,2,repeat,2014-10-21,2014-10-22,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2014,October,10,2014,South Float East - 90',South Float East,90,"",123,M,7,7,1,single,2014-10-07,2014-10-07,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2014,October,10,2014,South Float East - 90',South Float East,90,"",123,T,14,14,1,single,2014-10-14,2014-10-14,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2014,October,10,2014,North Finger Piers:,North Finger Piers,"",North Finger Piers:,124,G,1,14,14,merge,2014-10-01,2014-10-14,true,Barge Grey Sound,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2014,October,10,2014,Small craft slips (institution boats),Small craft slips (institution boats),"",North Finger Piers:,125,D,-2,-2,1,single,"","",false,M/V Golden Current,""
2014,November,11,2014,North Pier West - 410',North Pier West,410,"",130,G,1,9,9,merge,2014-11-01,2014-11-09,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2014,November,11,2014,North Pier West - 410',North Pier West,410,"",130,P,10,13,4,merge,2014-11-10,2014-11-13,true,Barge Blue Wind,"solid|fg=theme=""8"" |bg=indexed=""64"""
2014,November,11,2014,North Pier West - 410',North Pier West,410,"",130,V,16,17,2,merge,2014-11-16,2014-11-17,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2014,November,11,2014,North Pier West - 410',North Pier West,410,"",130,AB,22,30,9,merge,2014-11-22,2014-11-30,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2014,November,11,2014,Inner Channel - 55',Inner Channel,55,"",133,B,-4,-4,1,single,"","",false,R/V Golden Horizon,""
2014,November,11,2014,North Finger Piers:,North Finger Piers,"",North Finger Piers:,136,N,8,11,4,merge,2014-11-08,2014-11-11,true,R/V Western Tide,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2014,November,11,2014,Small craft slips (institution boats),Small craft slips (institution boats),"",North Finger Piers:,137,D,-2,-2,1,single,"","",false,M/V Golden Current,""
2014,December,12,2014,North Pier West - 410',North Pier West,410,"",142,G,1,12,12,merge,2014-12-01,2014-12-12,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2014,December,12,2014,North Pier West - 410',North Pier West,410,"",142,Y,19,31,13,fill_run,2014-12-19,2014-12-31,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2014,December,12,2014,North Pier East - 240',North Pier East,240,"",144,Y,19,28,10,merge,2014-12-19,2014-12-28,true,Tug Golden Sound,"solid|fg=rgb=""FF942093"" |bg=indexed=""64"""
2014,December,12,2014,Inner Channel - 55',Inner Channel,55,"",145,B,-4,-4,1,single,"","",false,R/V Golden Horizon,""
2014,December,12,2014,Small craft slips (institution boats),Small craft slips (institution boats),"",North Finger Piers:,149,D,-2,-2,1,single,"","",false,M/V Golden Current,""
2015,January,1,2015,North Pier West - 410',North Pier West,410,"",8,B,-1,3,5,merge,"",2015-01-03,false,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2015,January,1,2015,North Pier East - 240',North Pier East,240,"",10,F,3,4,2,merge,2015-01-03,2015-01-04,true,Tug Golden Sound,"solid|fg=rgb=""FF942093"" |bg=indexed=""64"""
2015,March,3,2015,North Pier West - 410',North Pier West,410,"",32,AK,30,31,2,merge,2015-03-30,2015-03-31,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2015,March,3,2015,North Pier East - 240',North Pier East,240,"",34,U,14,14,1,single,2015-03-14,2015-03-14,true,Barge Silver Voyager,""
2015,March,3,2015,North Pier East - 240',North Pier East,240,"",34,Y,18,18,1,single,2015-03-18,2015-03-18,true,F/V Bright Ketch,"solid|fg=rgb=""FF92D050"" |bg=indexed=""64"""
2015,March,3,2015,South Float West - 90',South Float West,90,"",36,Z,19,19,1,single,2015-03-19,2015-03-19,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,April,4,2015,North Pier West - 410',North Pier West,410,"",44,J,3,8,6,merge,2015-04-03,2015-04-08,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2015,April,4,2015,North Pier West - 410',North Pier West,410,"",44,AD,23,25,3,merge,2015-04-23,2015-04-25,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2015,April,4,2015,North Pier East - 240',North Pier East,240,"",46,I,2,4,3,merge,2015-04-02,2015-04-04,true,OSV Golden Ketch,"solid|fg=theme=""4"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2015,April,4,2015,North Pier East - 240',North Pier East,240,"",46,AD,23,24,2,fill_run,2015-04-23,2015-04-24,true,OSV Golden Ketch,"solid|fg=theme=""4"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2015,April,4,2015,North Pier East - 240',North Pier East,240,"",46,AF,25,29,5,merge,2015-04-25,2015-04-29,true,Tug BLUE FATHOM,"solid|fg=theme=""4"" |bg=indexed=""64"""
2015,April,4,2015,South Float West - 90',South Float West,90,"",48,L,5,5,1,single,2015-04-05,2015-04-05,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,April,4,2015,South Float West - 90',South Float West,90,"",48,W,16,16,1,single,2015-04-16,2015-04-16,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,April,4,2015,South Float West - 90',South Float West,90,"",48,AJ,29,30,2,merge,2015-04-29,2015-04-30,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,April,4,2015,North Finger Piers:,North Finger Piers,"",North Finger Piers:,50,V,15,15,1,single,2015-04-15,2015-04-15,true,Provisioning,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2015,May,5,2015,North Pier West - 410',North Pier West,410,"",56,O,8,12,5,merge,2015-05-08,2015-05-12,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2015,May,5,2015,North Pier West - 410',North Pier West,410,"",56,W,16,16,1,single,2015-05-16,2015-05-16,true,M/V GREY COMPASS,""
2015,May,5,2015,North Pier West - 410',North Pier West,410,"",56,AE,24,27,4,merge,2015-05-24,2015-05-27,true,M/V Blue Lantern,"solid|fg=rgb=""FFFFC000"" |bg=indexed=""64"""
2015,May,5,2015,North Pier East - 240',North Pier East,240,"",58,N,7,9,3,fill_run,2015-05-07,2015-05-09,true,Tug BLUE FATHOM,"solid|fg=theme=""4"" |bg=indexed=""64"""
2015,May,5,2015,North Pier East - 240',North Pier East,240,"",58,T,13,14,2,fill_run,2015-05-13,2015-05-14,true,M/V Blue Lantern,"solid|fg=rgb=""FFFFC000"" |bg=indexed=""64"""
2015,May,5,2015,Inner Channel - 55',Inner Channel,55,"",59,B,-5,-5,1,single,"","",false,R/V Golden Horizon,""
2015,May,5,2015,South Float West - 90',South Float West,90,"",60,H,1,1,1,single,2015-05-01,2015-05-01,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,May,5,2015,South Float West - 90',South Float West,90,"",60,K,4,4,1,single,2015-05-04,2015-05-04,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,May,5,2015,South Float West - 90',South Float West,90,"",60,N,7,8,2,repeat,2015-05-07,2015-05-08,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,May,5,2015,South Float West - 90',South Float West,90,"",60,R,11,11,1,single,2015-05-11,2015-05-11,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,May,5,2015,South Float West - 90',South Float West,90,"",60,U,14,15,2,merge,2015-05-14,2015-05-15,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,May,5,2015,South Float West - 90',South Float West,90,"",60,W,16,16,1,single,2015-05-16,2015-05-16,true,R/V Long Ketch,""
2015,May,5,2015,South Float West - 90',South Float West,90,"",60,AB,21,21,1,single,2015-05-21,2015-05-21,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,May,5,2015,South Float West - 90',South Float West,90,"",60,AD,23,23,1,single,2015-05-23,2015-05-23,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,May,5,2015,South Float West - 90',South Float West,90,"",60,AK,30,30,1,single,2015-05-30,2015-05-30,true,R/V Bright Current,"solid|fg=theme=""8"" tint=""0.7999816888943144"" |bg=indexed=""64"""
2015,May,5,2015,South Float East - 90',South Float East,90,"",61,K,4,13,10,merge,2015-05-04,2015-05-13,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=rgb=""FF000000"""
2015,May,5,2015,South Float East - 90',South Float East,90,"",61,AB,21,24,4,merge,2015-05-21,2015-05-24,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=rgb=""FF000000"""
2015,May,5,2015,South Float East - 90',South Float East,90,"",61,AH,27,29,3,merge,2015-05-27,2015-05-29,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=rgb=""FF000000"""
2015,June,6,2015,North Pier West - 410',North Pier West,410,"",68,J,3,5,3,merge,2015-06-03,2015-06-05,true,Tug GOLDEN SOUND,"solid|fg=rgb=""FF942093"" |bg=indexed=""64"""
2015,June,6,2015,North Pier West - 410',North Pier West,410,"",68,M,6,9,4,merge,2015-06-06,2015-06-09,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2015,June,6,2015,North Pier West - 410',North Pier West,410,"",68,AA,20,29,10,merge,2015-06-20,2015-06-29,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2015,June,6,2015,North Pier East - 240',North Pier East,240,"",70,B,-5,-5,1,single,"","",false,M/V GREY COMPASS,""
2015,June,6,2015,North Pier East - 240',North Pier East,240,"",70,H,1,2,2,merge,2015-06-01,2015-06-02,true,R/V Bright Current,"solid|fg=theme=""8"" tint=""0.7999816888943144"" |bg=indexed=""64"""
2015,June,6,2015,North Pier East - 240',North Pier East,240,"",70,M,6,6,1,single,2015-06-06,2015-06-06,true,R/V NORTHERN WIND,"solid|fg=rgb=""FF942093"" |bg=indexed=""64"""
2015,June,6,2015,North Pier East - 240',North Pier East,240,"",70,AD,23,24,2,merge,2015-06-23,2015-06-24,true,OSV Golden Ketch,"solid|fg=theme=""4"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2015,June,6,2015,North Pier East - 240',North Pier East,240,"",70,AI,28,28,1,single,2015-06-28,2015-06-28,true,F/V High Skua,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2015,June,6,2015,North Pier East - 240',North Pier East,240,"",70,AK,30,30,1,single,2015-06-30,2015-06-30,true,F/V High Skua,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2015,June,6,2015,Inner Channel - 55',Inner Channel,55,"",71,B,-5,-5,1,single,"","",false,R/V Golden Horizon,""
2015,June,6,2015,South Float West - 90',South Float West,90,"",72,H,1,2,2,merge,2015-06-01,2015-06-02,true,S/V Golden Anchor,"solid|fg=theme=""8"" |bg=indexed=""64"""
2015,June,6,2015,South Float West - 90',South Float West,90,"",72,P,9,10,2,merge,2015-06-09,2015-06-10,true,S/V Golden Anchor,"solid|fg=theme=""8"" |bg=indexed=""64"""
2015,June,6,2015,South Float West - 90',South Float West,90,"",72,T,13,14,2,merge,2015-06-13,2015-06-14,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,June,6,2015,South Float West - 90',South Float West,90,"",72,V,15,16,2,merge,2015-06-15,2015-06-16,true,S/V Golden Anchor,"solid|fg=theme=""8"" |bg=indexed=""64"""
2015,June,6,2015,South Float West - 90',South Float West,90,"",72,Z,19,19,1,single,2015-06-19,2015-06-19,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,June,6,2015,South Float West - 90',South Float West,90,"",72,AA,20,22,3,merge,2015-06-20,2015-06-22,true,S/V High Meridian,"solid|fg=rgb=""FFFF7E79"" |bg=indexed=""64"""
2015,June,6,2015,South Float West - 90',South Float West,90,"",72,AG,26,27,2,merge,2015-06-26,2015-06-27,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,June,6,2015,South Float West - 90',South Float West,90,"",72,AJ,29,29,1,single,2015-06-29,2015-06-29,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,June,6,2015,South Float East - 90',South Float East,90,"",73,H,1,15,15,merge,2015-06-01,2015-06-15,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=rgb=""FF000000"""
2015,June,6,2015,South Float East - 90',South Float East,90,"",73,Y,18,22,5,merge,2015-06-18,2015-06-22,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=rgb=""FF000000"""
2015,June,6,2015,South Float East - 90',South Float East,90,"",73,AG,26,30,5,merge,2015-06-26,2015-06-30,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=rgb=""FF000000"""
2015,July,7,2015,North Pier West - 410',North Pier West,410,"",80,H,1,11,11,merge,2015-07-01,2015-07-11,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2015,July,7,2015,North Pier West - 410',North Pier West,410,"",80,S,12,31,20,merge,2015-07-12,2015-07-31,true,Barge Quiet Wind,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2015,July,7,2015,North Pier East - 240',North Pier East,240,"",82,P,9,10,2,merge,2015-07-09,2015-07-10,true,Tug Bright Petrel,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2015,July,7,2015,North Pier East - 240',North Pier East,240,"",82,AA,20,20,1,single,2015-07-20,2015-07-20,true,M/V Quiet Petrel,"solid|fg=rgb=""FF945200"" |bg=indexed=""64"""
2015,July,7,2015,North Pier East - 240',North Pier East,240,"",82,AB,21,23,3,merge,2015-07-21,2015-07-23,true,R/V Bright Current,"solid|fg=theme=""8"" tint=""0.7999816888943144"" |bg=indexed=""64"""
2015,July,7,2015,North Pier East - 240',North Pier East,240,"",82,AG,26,28,3,merge,2015-07-26,2015-07-28,true,R/V Bright Current,"solid|fg=theme=""8"" tint=""0.7999816888943144"" |bg=indexed=""64"""
2015,July,7,2015,North Pier East - 240',North Pier East,240,"",82,AK,30,30,1,single,2015-07-30,2015-07-30,true,M/Y High Sextant,"solid|fg=rgb=""FFFF7E79"" |bg=indexed=""64"""
2015,July,7,2015,Inner Channel - 55',Inner Channel,55,"",83,B,-5,-5,1,single,"","",false,R/V Golden Horizon,""
2015,July,7,2015,Inner Channel - 55',Inner Channel,55,"",83,AJ,29,29,1,single,2015-07-29,2015-07-29,true,F/V CLEAR KETCH,"solid|fg=rgb=""FFFF7E79"" |bg=indexed=""64"""
2015,July,7,2015,South Float West - 90',South Float West,90,"",84,L,5,5,1,single,2015-07-05,2015-07-05,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,July,7,2015,South Float West - 90',South Float West,90,"",84,P,9,12,4,merge,2015-07-09,2015-07-12,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,July,7,2015,South Float West - 90',South Float West,90,"",84,X,17,19,3,merge,2015-07-17,2015-07-19,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,July,7,2015,South Float West - 90',South Float West,90,"",84,AF,25,25,1,single,2015-07-25,2015-07-25,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,July,7,2015,South Float West - 90',South Float West,90,"",84,AK,30,30,1,single,2015-07-30,2015-07-30,true,OSV Green Ketch,"solid|fg=rgb=""FFFF7E79"" |bg=indexed=""64"""
2015,July,7,2015,South Float East - 90',South Float East,90,"",85,H,1,2,2,merge,2015-07-01,2015-07-02,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=rgb=""FF000000"""
2015,July,7,2015,South Float East - 90',South Float East,90,"",85,T,13,13,1,single,2015-07-13,2015-07-13,true,F/V Silver Reef,"solid|fg=theme=""6"" |bg=indexed=""64"""
2015,July,7,2015,South Float East - 90',South Float East,90,"",85,AC,22,26,5,merge,2015-07-22,2015-07-26,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=rgb=""FF000000"""
2015,August,8,2015,North Pier West - 410',North Pier West,410,"",92,H,1,11,11,merge,2015-08-01,2015-08-11,true,Tug Northern Beacon,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2015,August,8,2015,North Pier West - 410',North Pier West,410,"",92,S,12,19,8,fill_run,2015-08-12,2015-08-19,true,Road race - access limited,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2015,August,8,2015,North Pier West - 410',North Pier West,410,"",92,AA,20,31,12,fill_run,2015-08-20,2015-08-31,true,Tug Northern Beacon,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2015,August,8,2015,North Pier East - 240',North Pier East,240,"",94,I,2,2,1,single,2015-08-02,2015-08-02,true,M/Y High Sextant,"solid|fg=rgb=""FFFF7E79"" |bg=indexed=""64"""
2015,August,8,2015,North Pier East - 240',North Pier East,240,"",94,J,3,3,1,single,2015-08-03,2015-08-03,true,F/V High Skua,"solid|fg=rgb=""FFF0FF63"" |bg=indexed=""64"""
2015,August,8,2015,North Pier East - 240',North Pier East,240,"",94,K,4,6,3,merge,2015-08-04,2015-08-06,true,R/V Bright Current,"solid|fg=theme=""8"" tint=""0.7999816888943144"" |bg=indexed=""64"""
2015,August,8,2015,North Pier East - 240',North Pier East,240,"",94,S,12,14,3,merge,2015-08-12,2015-08-14,true,OSV Golden Ketch,"solid|fg=theme=""4"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2015,August,8,2015,North Pier East - 240',North Pier East,240,"",94,AG,26,27,2,fill_run,2015-08-26,2015-08-27,true,M/V Coral Beacon,"solid|fg=theme=""3"" |bg=indexed=""64"""
2015,August,8,2015,South Float West - 90',South Float West,90,"",96,I,2,2,1,single,2015-08-02,2015-08-02,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,August,8,2015,South Float West - 90',South Float West,90,"",96,K,4,4,1,single,2015-08-04,2015-08-04,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,August,8,2015,South Float West - 90',South Float West,90,"",96,O,8,10,3,merge,2015-08-08,2015-08-10,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,August,8,2015,South Float West - 90',South Float West,90,"",96,U,14,16,3,merge,2015-08-14,2015-08-16,true,S/V High Meridian,"solid|fg=rgb=""FFFF7E79"" |bg=indexed=""64"""
2015,August,8,2015,South Float West - 90',South Float West,90,"",96,X,17,17,1,single,2015-08-17,2015-08-17,true,M/V Bright Cove,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2015,August,8,2015,South Float West - 90',South Float West,90,"",96,Z,19,19,1,single,2015-08-19,2015-08-19,true,M/V Deep Anchor,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2015,August,8,2015,South Float West - 90',South Float West,90,"",96,AE,24,25,2,merge,2015-08-24,2015-08-25,true,S/V High Meridian,"solid|fg=rgb=""FFFF7E79"" |bg=indexed=""64"""
2015,August,8,2015,South Float West - 90',South Float West,90,"",96,AL,31,31,1,single,2015-08-31,2015-08-31,true,M/V Coral Horizon,""
2015,August,8,2015,South Float East - 90',South Float East,90,"",97,S,12,13,2,fill_run,2015-08-12,2015-08-13,true,M/Y Wild Ketch,"solid|fg=theme=""9"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2015,August,8,2015,South Float East - 90',South Float East,90,"",97,U,14,25,12,merge,2015-08-14,2015-08-25,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=rgb=""FF000000"""
2015,August,8,2015,North Finger Piers:,North Finger Piers,"",North Finger Piers:,98,U,14,14,1,single,2015-08-14,2015-08-14,true,Touch and go,""
2015,September,9,2015,North Pier West - 410',North Pier West,410,"",105,H,1,3,3,merge,2015-09-01,2015-09-03,true,Tug Coral Reef,"solid|fg=rgb=""FFFFC000"" |bg=indexed=""64"""
2015,September,9,2015,North Pier West - 410',North Pier West,410,"",105,T,13,20,8,fill_run,2015-09-13,2015-09-20,true,Tug Northern Beacon,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2015,September,9,2015,North Pier West - 410',North Pier West,410,"",105,AB,21,30,10,merge,2015-09-21,2015-09-30,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2015,September,9,2015,North Pier East - 240',North Pier East,240,"",107,Z,19,27,9,merge,2015-09-19,2015-09-27,true,M/V Coral Lantern,"solid|fg=theme=""6"" |bg=indexed=""64"""
2015,September,9,2015,South Float West - 90',South Float West,90,"",109,J,3,3,1,single,2015-09-03,2015-09-03,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,September,9,2015,South Float West - 90',South Float West,90,"",109,P,9,9,1,single,2015-09-09,2015-09-09,true,M/V Deep Anchor,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2015,September,9,2015,South Float West - 90',South Float West,90,"",109,U,14,16,3,merge,2015-09-14,2015-09-16,true,S/V Golden Anchor,"solid|fg=theme=""8"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2015,September,9,2015,South Float West - 90',South Float West,90,"",109,Z,19,20,2,repeat,2015-09-19,2015-09-20,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,September,9,2015,South Float West - 90',South Float West,90,"",109,AF,25,25,1,single,2015-09-25,2015-09-25,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,September,9,2015,South Float West - 90',South Float West,90,"",109,AI,28,28,1,single,2015-09-28,2015-09-28,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,September,9,2015,South Float West - 90',South Float West,90,"",109,AK,30,30,1,single,2015-09-30,2015-09-30,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2015,September,9,2015,South Float East - 90',South Float East,90,"",110,K,4,26,23,fill_run,2015-09-04,2015-09-26,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=rgb=""FF000000"""
2015,October,10,2015,North Pier West - 410',North Pier West,410,"",117,K,4,14,11,merge,2015-10-04,2015-10-14,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2015,October,10,2015,North Pier West - 410',North Pier West,410,"",117,Z,19,26,8,merge,2015-10-19,2015-10-26,true,R/V GOLDEN COMPASS,"solid|fg=rgb=""FF4F81BD"" |bg=rgb=""FF000000"""
2015,October,10,2015,North Pier East - 240',North Pier East,240,"",119,U,14,20,7,merge,2015-10-14,2015-10-20,true,M/V Coral Lantern,"solid|fg=theme=""6"" |bg=indexed=""64"""
2015,October,10,2015,Inner Channel - 55',Inner Channel,55,"",120,B,-5,-5,1,single,"","",false,R/V Golden Horizon,""
2015,October,10,2015,Inner Channel - 55',Inner Channel,55,"",120,K,4,4,1,single,2015-10-04,2015-10-04,true,R/V Grey Wind,""
